XLabel;Wavenumber
YLabel;%Transmittance
FileType;%Transmittance
DisplayDirection;20300
PeakDirection;20311
1267,760782;52,679547
1268,226699;52,716752
1268,692616;52,751646
1269,158534;52,781034
1269,624451;52,801358
1270,090368;52,820121
1270,556285;52,854622
1271,022202;52,908691
1271,48812;52,963088
1271,954037;52,99718
1272,419954;53,011067
1272,885871;53,022813
1273,351789;53,051288
1273,817706;53,100315
1274,283623;53,150894
1274,74954;53,176003
1275,215458;53,175395
1275,681375;53,183889
1276,147292;53,228858
1276,613209;53,293583
1277,079126;53,342321
1277,545044;53,365913
1278,010961;53,380023
1278,476878;53,397153
1278,942795;53,428667
1279,408713;53,494467
1279,87463;53,593355
1280,340547;53,678804
1280,806464;53,706925
1281,272382;53,699999
1281,738299;53,720417
1282,204216;53,788474
1282,670133;53,867662
1283,13605;53,927036
1283,601968;53,974016
1284,067885;54,021845
1284,533802;54,064658
1284,999719;54,094181
1285,465637;54,111197
1285,931554;54,117068
1286,397471;54,122341
1286,863388;54,162313
1287,329306;54,269899
1287,795223;54,426954
1288,26114;54,570671
1288,727057;54,653594
1289,192974;54,677725
1289,658892;54,67914
1290,124809;54,704961
1290,590726;54,790298
1291,056643;54,923427
1291,522561;55,044659
1291,988478;55,111627
1292,454395;55,148974
1292,920312;55,201566
1293,38623;55,264485
1293,852147;55,304505
1294,318064;55,328713
1294,783981;55,374675
1295,249898;55,442796
1295,715816;55,49642
1296,181733;55,527736
1296,64765;55,568355
1297,113567;55,631744
1297,579485;55,698424
1298,045402;55,763458
1298,511319;55,845765
1298,977236;55,941788
1299,443154;56,019146
1299,909071;56,067677
1300,374988;56,112991
1300,840905;56,168768
1301,306822;56,216792
1301,77274;56,245339
1302,238657;56,270255
1302,704574;56,309095
1303,170491;56,367072
1303,636409;56,449815
1304,102326;56,553913
1304,568243;56,647084
1305,03416;56,698971
1305,500077;56,729819
1305,965995;56,785042
1306,431912;56,864707
1306,897829;56,927982
1307,363746;56,966798
1307,829664;57,018898
1308,295581;57,099376
1308,761498;57,175532
1309,227415;57,227148
1309,693333;57,278306
1310,15925;57,347366
1310,625167;57,413551
1311,091084;57,458512
1311,557001;57,502928
1312,022919;57,575553
1312,488836;57,673256
1312,954753;57,771827
1313,42067;57,854091
1313,886588;57,915724
1314,352505;57,966758
1314,818422;58,03285
1315,284339;58,128683
1315,750257;58,229449
1316,216174;58,298557
1316,682091;58,338634
1317,148008;58,379319
1317,613925;58,422232
1318,079843;58,447873
1318,54576;58,476757
1319,011677;58,561604
1319,477594;58,702894
1319,943512;58,829223
1320,409429;58,887674
1320,875346;58,899847
1321,341263;58,911629
1321,807181;58,944179
1322,273098;59,010301
1322,739015;59,124442
1323,204932;59,265576
1323,670849;59,371605
1324,136767;59,407714
1324,602684;59,412588
1325,068601;59,447968
1325,534518;59,529395
1326,000436;59,628645
1326,466353;59,715155
1326,93227;59,770642
1327,398187;59,789411
1327,864105;59,791157
1328,330022;59,814158
1328,795939;59,874919
1329,261856;59,951563
1329,727773;60,019956
1330,193691;60,083502
1330,659608;60,153363
1331,125525;60,225346
1331,591442;60,293985
1332,05736;60,365357
1332,523277;60,43864
1332,989194;60,497946
1333,455111;60,538445
1333,921028;60,57664
1334,386946;60,618212
1334,852863;60,642077
1335,31878;60,63786
1335,784697;60,635376
1336,250615;60,670683
1336,716532;60,738139
1337,182449;60,80118
1337,648366;60,843194
1338,114284;60,881935
1338,580201;60,942558
1339,046118;61,044308
1339,512035;61,202216
1339,977952;61,407
1340,44387;61,599829
1340,909787;61,698646
1341,375704;61,670583
1341,841621;61,565593
1342,307539;61,470149
1342,773456;61,440977
1343,239373;61,475264
1343,70529;61,530418
1344,171208;61,573776
1344,637125;61,607448
1345,103042;61,646142
1345,568959;61,692864
1346,034876;61,746303
1346,500794;61,811372
1346,966711;61,885381
1347,432628;61,949527
1347,898545;61,990889
1348,364463;62,016874
1348,83038;62,032775
1349,296297;62,028618
1349,762214;62,01171
1350,228132;62,024998
1350,694049;62,095759
1351,159966;62,186108
1351,625883;62,232913
1352,0918;62,22134
1352,557718;62,181744
1353,023635;62,128253
1353,489552;62,050465
1353,955469;61,966031
1354,421387;61,927109
1354,887304;61,953523
1355,353221;61,997149
1355,819138;61,997378
1356,285056;61,94285
1356,750973;61,860611
1357,21689;61,779197
1357,682807;61,719599
1358,148724;61,687152
1358,614642;61,649411
1359,080559;61,550579
1359,546476;61,374837
1360,012393;61,177386
1360,478311;61,030488
1360,944228;60,950044
1361,410145;60,892776
1361,876062;60,828272
1362,34198;60,79421
1362,807897;60,855893
1363,273814;61,010657
1363,739731;61,150451
1364,205648;61,171495
1364,671566;61,09362
1365,137483;61,009816
1365,6034;60,971572
1366,069317;60,949041
1366,535235;60,886629
1367,001152;60,778487
1367,467069;60,66742
1367,932986;60,590003
1368,398903;60,554904
1368,864821;60,558307
1369,330738;60,582679
1369,796655;60,590443
1370,262572;60,556015
1370,72849;60,494186
1371,194407;60,432248
1371,660324;60,37023
1372,126241;60,29803
1372,592159;60,24378
1373,058076;60,266665
1373,523993;60,394128
1373,98991;60,593354
1374,455827;60,815613
1374,921745;61,037299
1375,387662;61,24076
1375,853579;61,398329
1376,319496;61,498177
1376,785414;61,564008
1377,251331;61,644404
1377,717248;61,790336
1378,183165;62,025758
1378,649083;62,315691
1379,115;62,578561
1379,580917;62,757681
1380,046834;62,867363
1380,512751;62,959023
1380,978669;63,067003
1381,444586;63,20269
1381,910503;63,374455
1382,37642;63,578478
1382,842338;63,779803
1383,308255;63,933888
1383,774172;64,025078
1384,240089;64,067676
1384,706007;64,083517
1385,171924;64,097655
1385,637841;64,141798
1386,103758;64,23904
1386,569675;64,39261
1387,035593;64,603013
1387,50151;64,866525
1387,967427;65,125494
1388,433344;65,28262
1388,899262;65,314217
1389,365179;65,297161
1389,831096;65,318779
1390,297013;65,403529
1390,762931;65,518273
1391,228848;65,623428
1391,694765;65,695043
1392,160682;65,713862
1392,626599;65,679052
1393,092517;65,633233
1393,558434;65,639953
1394,024351;65,730068
1394,490268;65,879802
1394,956186;66,034662
1395,422103;66,144791
1395,88802;66,190324
1396,353937;66,192423
1396,819854;66,191847
1397,285772;66,204328
1397,751689;66,206181
1398,217606;66,181138
1398,683523;66,169588
1399,149441;66,231234
1399,615358;66,353359
1400,081275;66,454211
1400,547192;66,486285
1401,01311;66,46955
1401,479027;66,444191
1401,944944;66,43856
1402,410861;66,459747
1402,876778;66,485266
1403,342696;66,478961
1403,808613;66,440151
1404,27453;66,423432
1404,740447;66,481889
1405,206365;66,593112
1405,672282;66,67635
1406,138199;66,688735
1406,604116;66,652029
1407,070034;66,598963
1407,535951;66,549143
1408,001868;66,517699
1408,467785;66,509752
1408,933702;66,514869
1409,39962;66,52738
1409,865537;66,555258
1410,331454;66,59126
1410,797371;66,604661
1411,263289;66,589364
1411,729206;66,586492
1412,195123;66,623371
1412,66104;66,661904
1413,126958;66,651501
1413,592875;66,601568
1414,058792;66,55382
1414,524709;66,512395
1414,990626;66,453088
1415,456544;66,387288
1415,922461;66,363847
1416,388378;66,403914
1416,854295;66,475253
1417,320213;66,532575
1417,78613;66,542131
1418,252047;66,479354
1418,717964;66,367218
1419,183882;66,31335
1419,649799;66,40739
1420,115716;66,552237
1420,581633;66,586266
1421,04755;66,511095
1421,513468;66,42557
1421,979385;66,383126
1422,445302;66,361799
1422,911219;66,329246
1423,377137;66,302355
1423,843054;66,317456
1424,308971;66,364993
1424,774888;66,397766
1425,240806;66,398472
1425,706723;66,392958
1426,17264;66,415492
1426,638557;66,484891
1427,104474;66,58742
1427,570392;66,671214
1428,036309;66,680285
1428,502226;66,608811
1428,968143;66,512639
1429,434061;66,464943
1429,899978;66,506999
1430,365895;66,6224
1430,831812;66,741271
1431,297729;66,79544
1431,763647;66,782209
1432,229564;66,761203
1432,695481;66,790933
1433,161398;66,870354
1433,627316;66,951254
1434,093233;67,003679
1434,55915;67,03396
1435,025067;67,043245
1435,490985;67,014949
1435,956902;66,955226
1436,422819;66,917171
1436,888736;66,951808
1437,354653;67,033699
1437,820571;67,101333
1438,286488;67,139208
1438,752405;67,160204
1439,218322;67,177059
1439,68424;67,201825
1440,150157;67,238146
1440,616074;67,271415
1441,081991;67,287093
1441,547909;67,295509
1442,013826;67,315605
1442,479743;67,338417
1442,94566;67,334074
1443,411577;67,296437
1443,877495;67,256059
1444,343412;67,245436
1444,809329;67,269677
1445,275246;67,310168
1445,741164;67,335973
1446,207081;67,314772
1446,672998;67,241776
1447,138915;67,16523
1447,604833;67,161192
1448,07075;67,259646
1448,536667;67,394283
1449,002584;67,462716
1449,468501;67,429353
1449,934419;67,333021
1450,400336;67,235879
1450,866253;67,180245
1451,33217;67,160631
1451,798088;67,137648
1452,264005;67,097822
1452,729922;67,082706
1453,195839;67,132404
1453,661757;67,225307
1454,127674;67,306759
1454,593591;67,347083
1455,059508;67,342095
1455,525425;67,279318
1455,991343;67,149989
1456,45726;67,007661
1456,923177;66,95176
1457,389094;66,980448
1457,855012;66,973754
1458,320929;66,908011
1458,786846;66,87015
1459,252763;66,906718
1459,718681;66,977696
1460,184598;67,023487
1460,650515;67,025804
1461,116432;66,998104
1461,582349;66,955162
1462,048267;66,90313
1462,514184;66,840462
1462,980101;66,758649
1463,446018;66,650319
1463,911936;66,526037
1464,377853;66,423942
1464,84377;66,394882
1465,309687;66,449938
1465,775604;66,519555
1466,241522;66,523482
1466,707439;66,45971
1467,173356;66,386614
1467,639273;66,354671
1468,105191;66,359055
1468,571108;66,35763
1469,037025;66,336445
1469,502942;66,325897
1469,96886;66,342082
1470,434777;66,349023
1470,900694;66,304188
1471,366611;66,2177
1471,832528;66,136586
1472,298446;66,074579
1472,764363;66,000663
1473,23028;65,921866
1473,696197;65,890862
1474,162115;65,917291
1474,628032;65,943211
1475,093949;65,900653
1475,559866;65,765518
1476,025784;65,578704
1476,491701;65,443588
1476,957618;65,43742
1477,423535;65,498406
1477,889452;65,50859
1478,35537;65,436163
1478,821287;65,332226
1479,287204;65,247025
1479,753121;65,178722
1480,219039;65,10375
1480,684956;65,025744
1481,150873;64,966231
1481,61679;64,931863
1482,082708;64,919687
1482,548625;64,930206
1483,014542;64,948609
1483,480459;64,941478
1483,946376;64,897446
1484,412294;64,851451
1484,878211;64,843546
1485,344128;64,866446
1485,810045;64,876613
1486,275963;64,841316
1486,74188;64,75579
1487,207797;64,638706
1487,673714;64,541403
1488,139632;64,524101
1488,605549;64,576226
1489,071466;64,605408
1489,537383;64,527224
1490,0033;64,350879
1490,469218;64,177827
1490,935135;64,089841
1491,401052;64,076492
1491,866969;64,085231
1492,332887;64,073441
1492,798804;64,02814
1493,264721;63,974502
1493,730638;63,952158
1494,196555;63,961017
1494,662473;63,945987
1495,12839;63,858727
1495,594307;63,713964
1496,060224;63,570191
1496,526142;63,476891
1496,992059;63,443203
1497,457976;63,428323
1497,923893;63,360006
1498,389811;63,191877
1498,855728;62,973185
1499,321645;62,847337
1499,787562;62,884907
1500,253479;62,978432
1500,719397;63,004775
1501,185314;62,949394
1501,651231;62,85828
1502,117148;62,763042
1502,583066;62,678018
1503,048983;62,628007
1503,5149;62,622622
1503,980817;62,622618
1504,446735;62,581569
1504,912652;62,515777
1505,378569;62,501784
1505,844486;62,582237
1506,310403;62,674405
1506,776321;62,652626
1507,242238;62,531244
1507,708155;62,388071
1508,174072;62,2375
1508,63999;62,068254
1509,105907;61,876351
1509,571824;61,684334
1510,037741;61,556134
1510,503659;61,540165
1510,969576;61,581948
1511,435493;61,564277
1511,90141;61,446995
1512,367327;61,314783
1512,833245;61,260971
1513,299162;61,24655
1513,765079;61,170639
1514,230996;61,02695
1514,696914;60,888512
1515,162831;60,802588
1515,628748;60,74577
1516,094665;60,667117
1516,560583;60,541501
1517,0265;60,383019
1517,492417;60,263716
1517,958334;60,275343
1518,424251;60,394015
1518,890169;60,492543
1519,356086;60,487035
1519,822003;60,386
1520,28792;60,241669
1520,753838;60,085232
1521,219755;59,923426
1521,685672;59,786848
1522,151589;59,687531
1522,617507;59,580656
1523,083424;59,454931
1523,549341;59,359219
1524,015258;59,31052
1524,481175;59,258792
1524,947093;59,170531
1525,41301;59,092074
1525,878927;59,074687
1526,344844;59,055203
1526,810762;58,945604
1527,276679;58,777136
1527,742596;58,636963
1528,208513;58,547148
1528,67443;58,468121
1529,140348;58,38614
1529,606265;58,312899
1530,072182;58,224251
1530,538099;58,086526
1531,004017;57,930652
1531,469934;57,837928
1531,935851;57,831185
1532,401768;57,818563
1532,867686;57,698481
1533,333603;57,486738
1533,79952;57,295227
1534,265437;57,199682
1534,731354;57,157981
1535,197272;57,084609
1535,663189;56,947499
1536,129106;56,784051
1536,595023;56,665814
1537,060941;56,626543
1537,526858;56,615026
1537,992775;56,546474
1538,458692;56,394572
1538,92461;56,215396
1539,390527;56,080249
1539,856444;56,009501
1540,322361;56,004525
1540,788278;56,042586
1541,254196;56,045794
1541,720113;55,961206
1542,18603;55,819792
1542,651947;55,687095
1543,117865;55,577188
1543,583782;55,462202
1544,049699;55,333617
1544,515616;55,189858
1544,981534;55,013285
1545,447451;54,814936
1545,913368;54,66109
1546,379285;54,584872
1546,845202;54,532444
1547,31112;54,443144
1547,777037;54,313868
1548,242954;54,173033
1548,708871;54,031212
1549,174789;53,886183
1549,640706;53,75697
1550,106623;53,658029
1550,57254;53,544255
1551,038458;53,363725
1551,504375;53,148085
1551,970292;52,963662
1552,436209;52,825816
1552,902126;52,700848
1553,368044;52,559011
1553,833961;52,399825
1554,299878;52,238684
1554,765795;52,104051
1555,231713;52,024648
1555,69763;51,973169
1556,163547;51,875437
1556,629464;51,693045
1557,095381;51,46777
1557,561299;51,301715
1558,027216;51,291186
1558,493133;51,445751
1558,95905;51,650887
1559,424968;51,749866
1559,890885;51,659499
1560,356802;51,411331
1560,822719;51,116185
1561,288637;50,839978
1561,754554;50,565227
1562,220471;50,279303
1562,686388;50,021453
1563,152305;49,835907
1563,618223;49,710783
1564,08414;49,600119
1564,550057;49,490152
1565,015974;49,384625
1565,481892;49,239111
1565,947809;48,998404
1566,413726;48,694033
1566,879643;48,419371
1567,345561;48,233929
1567,811478;48,136324
1568,277395;48,100298
1568,743312;48,098011
1569,209229;48,090248
1569,675147;48,027281
1570,141064;47,878081
1570,606981;47,648062
1571,072898;47,369493
1571,538816;47,091915
1572,004733;46,857806
1572,47065;46,656619
1572,936567;46,424504
1573,402485;46,135458
1573,868402;45,869953
1574,334319;45,729902
1574,800236;45,703658
1575,266153;45,689089
1575,732071;45,64707
1576,197988;45,641782
1576,663905;45,670714
1577,129822;45,594777
1577,59574;45,366325
1578,061657;45,077649
1578,527574;44,803663
1578,993491;44,552277
1579,459409;44,307258
1579,925326;44,064705
1580,391243;43,835342
1580,85716;43,634865
1581,323077;43,471481
1581,788995;43,328402
1582,254912;43,169804
1582,720829;42,978594
1583,186746;42,76995
1583,652664;42,554966
1584,118581;42,320439
1584,584498;42,065199
1585,050415;41,822674
1585,516333;41,61958
1585,98225;41,443367
1586,448167;41,277829
1586,914084;41,133927
1587,380001;41,012948
1587,845919;40,876729
1588,311836;40,691711
1588,777753;40,470654
1589,24367;40,240246
1589,709588;40,005095
1590,175505;39,776032
1590,641422;39,587924
1591,107339;39,446007
1591,573256;39,298079
1592,039174;39,104175
1592,505091;38,89198
1592,971008;38,703377
1593,436925;38,530023
1593,902843;38,345267
1594,36876;38,153207
1594,834677;37,960926
1595,300594;37,749602
1595,766512;37,521372
1596,232429;37,320267
1596,698346;37,159501
1597,164263;36,988253
1597,63018;36,777543
1598,096098;36,575665
1598,562015;36,422391
1599,027932;36,272322
1599,493849;36,069745
1599,959767;35,842207
1600,425684;35,644849
1600,891601;35,461515
1601,357518;35,244349
1601,823436;35,010521
1602,289353;34,813548
1602,75527;34,650712
1603,221187;34,482684
1603,687104;34,310916
1604,153022;34,154886
1604,618939;33,986999
1605,084856;33,77197
1605,550773;33,539119
1606,016691;33,345823
1606,482608;33,196115
1606,948525;33,05551
1607,414442;32,916465
1607,88036;32,784596
1608,346277;32,638585
1608,812194;32,476103
1609,278111;32,351276
1609,744028;32,28895
1610,209946;32,208065
1610,675863;32,024501
1611,14178;31,780544
1611,607697;31,57521
1612,073615;31,424426
1612,539532;31,269816
1613,005449;31,081388
1613,471366;30,872811
1613,937284;30,642862
1614,403201;30,386332
1614,869118;30,148413
1615,335035;29,992654
1615,800952;29,934249
1616,26687;29,98534
1616,732787;30,209218
1617,198704;30,539352
1617,664621;30,663562
1618,130539;30,427871
1618,596456;30,020195
1619,062373;29,667827
1619,52829;29,435415
1619,994208;29,261595
1620,460125;29,091901
1620,926042;28,931805
1621,391959;28,79299
1621,857876;28,678878
1622,323794;28,634853
1622,789711;28,727681
1623,255628;28,941995
1623,721545;29,150303
1624,187463;29,230376
1624,65338;29,172063
1625,119297;29,028259
1625,585214;28,847781
1626,051131;28,675352
1626,517049;28,54349
1626,982966;28,459523
1627,448883;28,435614
1627,9148;28,499566
1628,380718;28,615693
1628,846635;28,661008
1629,312552;28,57665
1629,778469;28,439288
1630,244387;28,332674
1630,710304;28,247555
1631,176221;28,135335
1631,642138;28,002091
1632,108055;27,890984
1632,573973;27,807463
1633,03989;27,728687
1633,505807;27,658366
1633,971724;27,610629
1634,437642;27,57929
1634,903559;27,610598
1635,369476;27,866149
1635,835393;28,380797
1636,301311;28,792653
1636,767228;28,849993
1637,233145;28,738797
1637,699062;28,669408
1638,164979;28,643113
1638,630897;28,568523
1639,096814;28,443866
1639,562731;28,342691
1640,028648;28,299308
1640,494566;28,303726
1640,960483;28,355277
1641,4264;28,444543
1641,892317;28,511197
1642,358235;28,496683
1642,824152;28,422111
1643,290069;28,350142
1643,755986;28,289922
1644,221903;28,210085
1644,687821;28,130621
1645,153738;28,131601
1645,619655;28,274183
1646,085572;28,553656
1646,55149;28,900893
1647,017407;29,199311
1647,483324;29,368949
1647,949241;29,439373
1648,415159;29,477067
1648,881076;29,467764
1649,346993;29,341269
1649,81291;29,10494
1650,278827;28,861862
1650,744745;28,70071
1651,210662;28,622793
1651,676579;28,605374
1652,142496;28,727983
1652,608414;29,169812
1653,074331;29,935933
1653,540248;30,61796
1654,006165;30,928112
1654,472082;30,959372
1654,938;30,798168
1655,403917;30,52868
1655,869834;30,289632
1656,335751;30,168041
1656,801669;30,149877
1657,267586;30,192369
1657,733503;30,280872
1658,19942;30,391753
1658,665338;30,468626
1659,131255;30,495162
1659,597172;30,532037
1660,063089;30,617609
1660,529006;30,690823
1660,994924;30,690896
1661,460841;30,682259
1661,926758;30,785905
1662,392675;31,017938
1662,858593;31,28622
1663,32451;31,515219
1663,790427;31,677285
1664,256344;31,744506
1664,722262;31,718677
1665,188179;31,659659
1665,654096;31,6215
1666,120013;31,592687
1666,58593;31,545625
1667,051848;31,519212
1667,517765;31,582203
1667,983682;31,735254
1668,449599;31,924994
1668,915517;32,143228
1669,381434;32,410032
1669,847351;32,649964
1670,313268;32,760177
1670,779186;32,780616
1671,245103;32,805167
1671,71102;32,845853
1672,176937;32,867556
1672,642854;32,877283
1673,108772;32,907365
1673,574689;32,957345
1674,040606;33,033432
1674,506523;33,20532
1674,972441;33,54851
1675,438358;34,003982
1675,904275;34,359088
1676,370192;34,472343
1676,83611;34,400198
1677,302027;34,251592
1677,767944;34,117302
1678,233861;34,087553
1678,699778;34,197774
1679,165696;34,372436
1679,631613;34,503781
1680,09753;34,568928
1680,563447;34,607817
1681,029365;34,619652
1681,495282;34,580255
1681,961199;34,535755
1682,427116;34,573779
1682,893034;34,739236
1683,358951;35,044686
1683,824868;35,51786
1684,290785;36,101542
1684,756702;36,53394
1685,22262;36,627235
1685,688537;36,497932
1686,154454;36,32037
1686,620371;36,152496
1687,086289;36,015502
1687,552206;35,96286
1688,018123;36,033256
1688,48404;36,184819
1688,949957;36,33746
1689,415875;36,46904
1689,881792;36,596644
1690,347709;36,695172
1690,813626;36,716447
1691,279544;36,660221
1691,745461;36,565567
1692,211378;36,458874
1692,677295;36,358055
1693,143213;36,291677
1693,60913;36,265219
1694,075047;36,243005
1694,540964;36,223991
1695,006881;36,310707
1695,472799;36,633292
1695,938716;37,16152
1696,404633;37,619105
1696,87055;37,74447
1697,336468;37,558296
1697,802385;37,220457
1698,268302;36,906075
1698,734219;36,813478
1699,200137;37,087036
1699,666054;37,727464
1700,131971;38,636939
1700,597888;39,60256
1701,063805;40,212586
1701,529723;40,297136
1701,99564;40,143179
1702,461557;40,055287
1702,927474;40,139707
1703,393392;40,358254
1703,859309;40,672468
1704,325226;41,121777
1704,791143;41,71526
1705,257061;42,31372
1705,722978;42,788797
1706,188895;43,207308
1706,654812;43,683329
1707,120729;44,170201
1707,586647;44,541811
1708,052564;44,795367
1708,518481;45,027109
1708,984398;45,299067
1709,450316;45,631024
1709,916233;46,041733
1710,38215;46,506769
1710,848067;46,920397
1711,313985;47,203825
1711,779902;47,419765
1712,245819;47,687583
1712,711736;48,032418
1713,177653;48,395077
1713,643571;48,75024
1714,109488;49,133332
1714,575405;49,547792
1715,041322;49,928448
1715,50724;50,227973
1715,973157;50,469738
1716,439074;50,704168
1716,904991;51,014128
1717,370908;51,555943
1717,836826;52,435836
1718,302743;53,44692
1718,76866;54,164742
1719,234577;54,429477
1719,700495;54,404878
1720,166412;54,293952
1720,632329;54,229001
1721,098246;54,293628
1721,564164;54,512555
1722,030081;54,829564
1722,495998;55,161321
1722,961915;55,481114
1723,427832;55,806465
1723,89375;56,124548
1724,359667;56,392535
1724,825584;56,603357
1725,291501;56,791083
1725,757419;56,979235
1726,223336;57,169578
1726,689253;57,36506
1727,15517;57,564694
1727,621088;57,747783
1728,087005;57,897471
1728,552922;58,032307
1729,018839;58,192203
1729,484756;58,408372
1729,950674;58,698561
1730,416591;59,040976
1730,882508;59,320487
1731,348425;59,394276
1731,814343;59,261202
1732,28026;59,087587
1732,746177;59,084079
1733,212094;59,395224
1733,678012;60,06135
1734,143929;60,978759
1734,609846;61,823639
1735,075763;62,241088
1735,54168;62,209034
1736,007598;61,95979
1736,473515;61,688877
1736,939432;61,470359
1737,405349;61,321898
1737,871267;61,262023
1738,337184;61,303652
1738,803101;61,44397
1739,269018;61,70243
1739,734936;62,113626
1740,200853;62,599153
1740,66677;62,92554
1741,132687;62,959013
1741,598604;62,8234
1742,064522;62,717717
1742,530439;62,756299
1742,996356;62,968202
1743,462273;63,319476
1743,928191;63,691856
1744,394108;63,929457
1744,860025;63,986229
1745,325942;63,955927
1745,79186;63,940803
1746,257777;63,969083
1746,723694;64,046034
1747,189611;64,208863
1747,655528;64,469009
1748,121446;64,752371
1748,587363;64,986416
1749,05328;65,190787
1749,519197;65,390288
1749,985115;65,540618
1750,451032;65,6639
1750,916949;65,93742
1751,382866;66,496023
1751,848783;67,155117
1752,314701;67,53071
1752,780618;67,529115
1753,246535;67,377977
1753,712452;67,272034
1754,17837;67,24534
1754,644287;67,26285
1755,110204;67,313558
1755,576121;67,42154
1756,042039;67,628828
1756,507956;67,97983
1756,973873;68,454944
1757,43979;68,899374
1757,905707;69,128392
1758,371625;69,138033
1758,837542;69,085932
1759,303459;69,093489
1759,769376;69,158751
1760,235294;69,229011
1760,701211;69,308505
1761,167128;69,481641
1761,633045;69,843312
1762,098963;70,382843
1762,56488;70,912178
1763,030797;71,20923
1763,496714;71,248998
1763,962631;71,180884
1764,428549;71,145906
1764,894466;71,179726
1765,360383;71,243907
1765,8263;71,30479
1766,292218;71,356307
1766,758135;71,394999
1767,224052;71,438647
1767,689969;71,567883
1768,155887;71,872896
1768,621804;72,303899
1769,087721;72,633451
1769,553638;72,68238
1770,019555;72,50518
1770,485473;72,289231
1770,95139;72,211549
1771,417307;72,38327
1771,883224;72,80401
1772,349142;73,35641
1772,815059;73,900237
1773,280976;74,327935
1773,746893;74,537721
1774,212811;74,490157
1774,678728;74,295371
1775,144645;74,160316
1775,610562;74,230182
1776,076479;74,458693
1776,542397;74,656802
1777,008314;74,716253
1777,474231;74,70577
1777,940148;74,731846
1778,406066;74,815664
1778,871983;74,912678
1779,3379;74,987956
1779,803817;75,056416
1780,269735;75,17709
1780,735652;75,408123
1781,201569;75,728821
1781,667486;76,015295
1782,133403;76,156199
1782,599321;76,169374
1783,065238;76,14946
1783,531155;76,155689
1783,997072;76,19921
1784,46299;76,30191
1784,928907;76,495597
1785,394824;76,747143
1785,860741;76,953458
1786,326658;77,057801
1786,792576;77,103871
1787,258493;77,151682
1787,72441;77,216078
1788,190327;77,289283
1788,656245;77,360135
1789,122162;77,394555
1789,588079;77,354218
1790,053996;77,271876
1790,519914;77,263252
1790,985831;77,420736
1791,451748;77,714383
1791,917665;78,039875
1792,383582;78,351636
1792,8495;78,659111
1793,315417;78,910879
1793,781334;79,013718
1794,247251;78,970494
1794,713169;78,880994
1795,179086;78,83248
1795,645003;78,854583
1796,11092;78,937116
1796,576838;79,054834
1797,042755;79,1806
1797,508672;79,288809
1797,974589;79,358373
1798,440506;79,385365
1798,906424;79,401263
1799,372341;79,468775
1799,838258;79,628051
1800,304175;79,833244
1800,770093;79,986341
1801,23601;80,05633
1801,701927;80,111766
1802,167844;80,228221
1802,633762;80,404222
1803,099679;80,574461
1803,565596;80,688789
1804,031513;80,751983
1804,49743;80,791754
1804,963348;80,82336
1805,429265;80,848622
1805,895182;80,870512
1806,361099;80,900323
1806,827017;80,951759
1807,292934;81,03017
1807,758851;81,12858
1808,224768;81,230863
1808,690686;81,313729
1809,156603;81,353496
1809,62252;81,350028
1810,088437;81,348118
1810,554354;81,416341
1811,020272;81,581657
1811,486189;81,790204
1811,952106;81,963778
1812,418023;82,078696
1812,883941;82,155056
1813,349858;82,204755
1813,815775;82,231337
1814,281692;82,259111
1814,747609;82,319648
1815,213527;82,410669
1815,679444;82,500364
1816,145361;82,575297
1816,611278;82,655405
1817,077196;82,755917
1817,543113;82,864846
1818,00903;82,96853
1818,474947;83,071251
1818,940865;83,172891
1819,406782;83,25194
1819,872699;83,290748
1820,338616;83,302284
1820,804533;83,31631
1821,270451;83,348325
1821,736368;83,394387
1822,202285;83,448161
1822,668202;83,508707
1823,13412;83,572555
1823,600037;83,629157
1824,065954;83,67235
1824,531871;83,71886
1824,997789;83,80894
1825,463706;83,969449
1825,929623;84,161889
1826,39554;84,300776
1826,861457;84,350711
1827,327375;84,35316
1827,793292;84,352871
1828,259209;84,348505
1828,725126;84,329295
1829,191044;84,339531
1829,656961;84,460546
1830,122878;84,701494
1830,588795;84,948138
1831,054713;85,081124
1831,52063;85,100881
1831,986547;85,08208
1832,452464;85,077969
1832,918381;85,097221
1833,384299;85,125612
1833,850216;85,15158
1834,316133;85,182362
1834,78205;85,23549
1835,247968;85,30723
1835,713885;85,362732
1836,179802;85,379236
1836,645719;85,390935
1837,111637;85,460108
1837,577554;85,599565
1838,043471;85,753139
1838,509388;85,864437
1838,975305;85,933114
1839,441223;85,988192
1839,90714;86,041305
1840,373057;86,086089
1840,838974;86,119258
1841,304892;86,140937
1841,770809;86,14472
1842,236726;86,122882
1842,702643;86,077503
1843,168561;86,025011
1843,634478;86,006617
1844,100395;86,095749
1844,566312;86,345335
1845,032229;86,677967
1845,498147;86,909173
1845,964064;86,951078
1846,429981;86,876666
1846,895898;86,79866
1847,361816;86,77563
1847,827733;86,806666
1848,29365;86,870741
1848,759567;86,951941
1849,225484;87,032544
1849,691402;87,088622
1850,157319;87,103914
1850,623236;87,08109
1851,089153;87,041799
1851,555071;87,018794
1852,020988;87,037856
1852,486905;87,098864
1852,952822;87,176767
1853,41874;87,24436
1853,884657;87,2912
1854,350574;87,320465
1854,816491;87,340136
1855,282408;87,363605
1855,748326;87,404792
1856,214243;87,460881
1856,68016;87,509154
1857,146077;87,532816
1857,611995;87,543443
1858,077912;87,566654
